innov-ga	mut-ga	parent	mut-parent-ga	mut-pc-ratio	innov-parent-ga	innov-pc-ratio	innov-mut-ratio	log-innov-mut-ratio	outlier
1.2051504	1.0	BA.2					1.2051504	0.18660437243209746	False
1.035464	1.0	BA.2					1.035464	0.034849635435540226	False
0.9898575	1.0	BA.2					0.9898575	-0.010194285607709633	False
1.0579257	1.0	BA.2					1.0579257	0.05631010412698722	False
1.0897746	1.024164484073879	BA.2					1.0640620886062555	0.0620937431701746	False
1.0455282	1.024164484073879	BA.2.23	1.024164484073879	1.0	1.0897746	0.9593985765496829	1.0208596531693241	0.02064506956684847	False
0.92618763	1.0	BA.2					0.92618763	-0.07667844067140143	False
0.9868698	0.932743395013071	BA.2					1.0580292557163276	0.05640798495959238	False
0.9875572	0.932743395013071	BA.2.3	0.932743395013071	1.0	0.9868698	1.0006965457854724	1.0587662215353033	0.05710428826963948	False
1.00292	0.932743395013071	BA.2.3	0.932743395013071	1.0	0.9868698	1.016263746240892	1.075236775046738	0.07254089318429657	False
0.96437407	0.932743395013071	BA.2.3	0.932743395013071	1.0	0.9868698	0.9772049666531492	1.03391144355033	0.033349127883070574	False
1.1201476	1.0622541315230836	BA.2.3	0.932743395013071	1.138849266799898	0.9868698	1.135051047260743	1.0545005820724909	0.05306727292562558	False
2.315827	2.2408123136011118	BA.2.3	0.932743395013071	2.402388830177361	0.9868698	2.3466388372610045	1.0334765593457202	0.03292841903653088	False
0.9715473	0.932743395013071	BA.2.3	0.932743395013071	1.0	0.9868698	0.9844736357318868	1.041601908085755	0.04075982435005498	False
1.0652502	0.932743395013071	BA.2.3	0.932743395013071	1.0	0.9868698	1.0794232430661066	1.1420613704641371	0.13283484925062092	False
1.0289028	0.9780304030205746	BA.2					1.052015148836181	0.05070751424623128	False
0.97788244	1.0	BA.2					0.97788244	-0.02236582067143699	False
1.164537	1.0	BA.2					1.164537	0.15232358313075708	False
1.0006539	1.0	BA.2					1.0006539	0.0006536863005487355	False
1.3361658	1.2703411665498001	BA.2					1.051816500309895	0.05051866973772973	False
1.1780264	1.1165331674496868	BA.2					1.0550751507819263	0.05361199735973287	False
1.1758069	1.0	BA.2					1.1758069	0.16195463531375545	False
1.098419	1.0	BA.2					1.098419	0.09387187320985439	False
1.1651864	1.0	BA.2					1.1651864	0.1528810742190291	False
0.977985	1.0	BA.2					0.977985	-0.02226094648825209	False
1.2646241	1.0	BA.2					1.2646241	0.2347749238702432	False
1.2916799	1.1946170907448928	BA.2					1.0812501428341232	0.07811791136486652	False
1.1023982	1.0	BA.2					1.1023982	0.09748798847476305	False
1.0119933	1.0	BA.2					1.0119933	0.011921950289998252	False
1.0779665	1.0	BA.2					1.0779665	0.07507639593714414	False
0.9138374	1.0	BA.2					0.9138374	-0.09010262269749708	False
1.1279825	1.0	BA.2					1.1279825	0.12043063877112388	False
1.0236235	1.0	BA.2					1.0236235	0.02334878322675329	False
2.0212743	0.048918166925412364	BA.2					41.31950207950196	3.7213345938279594	True
2.0139308	0.04716663986413518	BA.2.75	0.048918166925412364	0.9641947527603025	2.0212743	0.9963668958735585	42.69820376862086	3.754156853041122	True
2.1802673	0.060536508486510494	BA.2.75	0.048918166925412364	1.2375056608072235	2.0212743	1.078659784077797	36.01574247523434	3.583956133851006	True
2.06356	0.04539633313106607	BA.2.75	0.048918166925412364	0.9280056057759445	2.0212743	1.0209203174452868	45.45653487126791	3.8167565918339608	True
1.5535817	1.4747212560278609	BA.2					1.053474813392565	0.05209404642298491	False
1.0329404	1.0	BA.2					1.0329404	0.032409492442043726	False
1.0116603	0.9522767973264167	BA.2					1.0623594976169812	0.06049237553532203	False
0.82702345	0.9522767973264167	BA.2.9	0.9522767973264167	1.0	1.0116603	0.8174912566995067	0.8684696007735627	-0.14102269590139926	True
1.2207316	0.9522767973264167	BA.2.9	0.9522767973264167	1.0	1.0116603	1.2066615641633855	1.2819083730983352	0.24834988410207223	False
1.571189	1.4845576437663763	BA.2					1.0583549965859438	0.05671581268211875	False
1.5506368	1.4766450089023029	BA.4	1.4845576437663763	0.994670038649359	1.571189	0.9869193330655955	1.0501080426586078	0.04889305664592225	False
1.527653	1.4766450089023029	BA.4.1	1.4766450089023029	1.0	1.5506368	0.9851778314560831	1.0345431642609992	0.03395994208989386	False
1.5222898	1.4766450089023029	BA.4.1	1.4766450089023029	1.0	1.5506368	0.981719123394982	1.030911147108829	0.030443020049256878	False
1.8672769	1.4766450089023029	BA.4.1	1.4766450089023029	1.0	1.5506368	1.2042000422020167	1.2645401492861728	0.23470853773981945	False
1.9543452	1.4766450089023029	BA.4.1	1.4766450089023029	1.0	1.5506368	1.2603500703710888	1.3235037454620229	0.2802825726485422	True
1.56574	1.4845576437663763	BA.4	1.4845576437663763	1.0	1.571189	0.9965319258217821	1.0546845429508962	0.0532417107942501	False
1.5680583	1.4900110403819466	BA.4	1.4845576437663763	1.0036734152011335	1.571189	0.9980074325876772	1.0523803230330742	0.051054572777234616	False
1.5645926	1.4900110403819466	BA.4	1.4845576437663763	1.0036734152011335	1.571189	0.9958016508516798	1.0500543671132363	0.048841941032069305	False
1.9084479	1.7998557467971916	BA.4	1.4845576437663763	1.2123852208465902	1.571189	1.214652024676853	1.0603338091933456	0.05858377288220971	False
1.7718323	1.6923303025275682	BA.2					1.046977825400687	0.04590775248616843	False
1.7845749	1.6923303025275682	BA.5	1.6923303025275682	1.0	1.7718323	1.0071917641415613	1.0545074429824133	0.05307377921658411	False
1.7136444	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	0.9602535595451892	1.012594525690758	0.0125158743478258	False
1.8315302	1.7328269020918126	BA.5.1	1.6923303025275682	1.0239294891214563	1.7845749	1.026311756374025	1.0569608526905	0.055397669958628076	False
2.0252192	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.1348468478403457	1.1967044476927748	0.17957148522180894	False
2.0529838	1.942392362870665	BA.5.1	1.6923303025275682	1.147761970561904	1.7845749	1.1504049507812757	1.056935683666863	0.05537385703949478	False
1.8646934	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.044895005527647	1.1018495604640537	0.09699018640630534	False
1.8466138	0.24836904476248858	BA.5.1	1.6923303025275682	0.14676156563026657	1.7845749	1.0347639653566796	7.434959544841378	2.0061931387192895	True
1.8239592	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.0220692894425445	1.0777796729609097	0.07490306658891065	False
1.8130013	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.0159289475605648	1.0713046367439054	0.06887719242403169	False
1.7875867	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.0016876848374368	1.0562871192048988	0.05476004151427314	False
1.7793887	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	0.9970938737286958	1.0514429111990764	0.050163421961156654	False
2.2125874	2.11735796942891	BA.5.1	1.6923303025275682	1.251149356757688	1.7845749	1.2398400313710565	1.044975593142984	0.043993529299987955	False
1.7866375	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.0011557934609525	1.0557262357895383	0.05422890526248773	False
1.8244791	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.0223606193273256	1.0780868824927745	0.075188065243551	False
2.0321012	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.1387032284271172	1.2007710297244985	0.1829638752337067	False
1.8483218	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.0357210560341288	1.092175562441594	0.08817163586702731	False
1.9008723	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	1.0651681249131095	1.1232277157484951	0.11620642968697725	False
1.7361228	1.6923303025275682	BA.5.1	1.6923303025275682	1.0	1.7845749	0.972849500460866	1.0258770391377061	0.02554789467158126	False
2.0003464	0.32830689303641963	BA.5	1.6923303025275682	0.19399693579089092	1.7718323	1.1289705013279192	6.092916239130253	1.8071268241064222	True
1.8628262	1.71575091036753	BA.5	1.6923303025275682	1.0138392651865786	1.7718323	1.0513558196224326	1.085720653705476	0.08224396347481522	False
1.791302	1.71575091036753	BA.5.2	1.71575091036753	1.0	1.8628262	0.9616044695957143	1.0440338333355663	0.04309189634488451	False
1.9303472	0.10251913648932433	BA.5.2	1.71575091036753	0.059751759926132735	1.8628262	1.0362465376533785	18.829140257155927	2.9354056834830917	True
2.153451	2.070670503244142	BA.5.2	1.71575091036753	1.2068596267278595	1.8628262	1.1560128368389924	1.0399776288048557	0.03919920215735963	False
1.9273856	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	1.034656695294494	17.64478815912269	2.8704404513381165	True
1.7325726	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	0.9300774275130981	15.861318304598939	2.7638833341015534	True
1.8742964	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	1.0061574182282813	17.158768294941233	2.8425093137995976	True
1.8546808	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	0.9956273966943346	16.979191822742784	2.831988583916725	True
1.941731	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	1.042357574743151	17.776117117924645	2.8778558214176853	True
2.227686	1.71575091036753	BA.5.2	1.71575091036753	1.0	1.8628262	1.1958635754639912	1.2983737828953321	0.2611125451592815	False
2.137971	0.10251914967861926	BA.5.2	1.71575091036753	0.059751767613317894	1.8628262	1.1477028828561675	20.854357519567696	3.037562920152914	True
1.9882965	0.10251914967861926	BA.5.2	1.71575091036753	0.059751767613317894	1.8628262	1.0673548074425836	19.39439125502878	2.964983913703239	True
1.8599908	0.10251914967861926	BA.5.2	1.71575091036753	0.059751767613317894	1.8628262	0.9984779041651873	18.142862146543028	2.89827721319695	True
1.8881729	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	1.0136065833731565	17.285804578127152	2.8498856200558023	True
1.8603812	0.10251914967861926	BA.5.2	1.71575091036753	0.059751767613317894	1.8628262	0.9986874781984492	18.146670215584017	2.89848708468369	True
1.9146538	0.10251914967861926	BA.5.2	1.71575091036753	0.059751767613317894	1.8628262	1.0278220265529872	18.67606009220839	2.927242494720155	True
1.8846068	0.10251914967861926	BA.5.2	1.71575091036753	0.059751767613317894	1.8628262	1.01169223409033	18.38297338504985	2.911424876697361	True
2.3339796	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	1.2529239711144282	21.36706614893974	3.0618507716019776	True
2.1664672	0.13194722322476563	BA.5.2	1.71575091036753	0.07690348431550667	1.8628262	1.1630001768280906	16.419195092188712	2.7984510828586178	True
1.9849589	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	1.0655631212401888	18.171858965359707	2.8998741867708313	True
1.8533144	0.10923257239580432	BA.5.2	1.71575091036753	0.06366458658757504	1.8628262	0.9948938875779179	16.966682733466293	2.831251581850569	True
1.8499558	1.71575091036753	BA.5.2	1.71575091036753	1.0	1.8628262	0.9930909281821353	1.0782193317348858	0.07531091351194995	False
1.6110948	1.5271704657017564	BA.5	1.6923303025275682	0.9024068548680252	1.7718323	0.9092817644198044	1.0549541365440689	0.05349729351299772	False
1.728509	1.6125495764399247	BA.5.3	1.5271704657017564	1.0559067325198275	1.6110948	1.0728785171425046	1.0719106099150655	0.06944267289852186	False
1.6260822	1.5511473791599153	BA.5	1.6923303025275682	0.9165748417098069	1.7718323	0.9177404656185576	1.0483092850149858	0.04717866164882752	False
1.9181632	1.5511473791599153	BA.5.5	1.5511473791599153	1.0	1.6260822	1.17962253076751	1.2366092518164564	0.2123731597708669	False
1.7318302	1.5511473791599153	BA.5.5	1.5511473791599153	1.0	1.6260822	1.0650323827417827	1.1164833356698451	0.11018386667826549	False
1.7331189	1.5511473791599153	BA.5.5	1.5511473791599153	1.0	1.6260822	1.0658249011027856	1.1173141400262292	0.11092771602336603	False
1.7157435	1.624134770476592	BA.5	1.6923303025275682	0.9597031785407829	1.7718323	0.9683441824601572	1.0564046353718084	0.05487128932576879	False
1.9116309	1.8250134789883694	BA.5.6	1.624134770476592	1.1236835219363175	1.7157435	1.1141705622081621	1.0474612500175307	0.04636937930654462	False
1.8717911	0.2637277526034961	BA.5.6	1.624134770476592	0.16238046090602867	1.7157435	1.090950424699263	7.097436964907373	1.9597337280162683	True
1.6897503	1.601157699783196	BA.5	1.6923303025275682	0.9461259999846354	1.7718323	0.9536739453276701	1.0553303401837308	0.0538538365741784	False
2.0415277	1.6923303025275682	BA.5	1.6923303025275682	1.0	1.7718323	1.1522127122301586	1.2063411598497589	0.18759194374801103	False
1.7328882	1.6367946094221117	BA.5.3.1	1.6125495764399247	1.01503521710986	1.728509	1.0025335129872046	1.058708398735389	0.05704967340023304	False
1.8090465	0.24731614334841717	BE.1	1.6367946094221117	0.15109784815074315	1.7328882	1.0439487671507024	7.314712559832492	1.9898877390769978	True
2.0285597	0.10670952622262643	BE.1.1	0.24731614334841717	0.43147012070415003	1.8090465	1.1213419334439443	19.01010876730769	2.944970878067751	True
1.9392369	0.21600095113658277	BE.1.1	0.24731614334841717	0.8733799104746762	1.8090465	1.071966309323724	8.977909077695553	2.1947670130747277	True
2.0372705	1.9771621705773395	BE.1	1.6367946094221117	1.2079476308120285	1.7328882	1.1756502814203478	1.03040131473136	0.02994835230983995	False
1.7872297	1.687012567231253	BE.1	1.6367946094221117	1.0306806715516197	1.7328882	1.0313589185961332	1.0594050896332234	0.05770751437691821	False
1.7636847	1.687012567231253	BE.1.4	1.687012567231253	1.0	1.7872297	0.9868259798950297	1.0454484656830876	0.04444594712035574	False
1.7952344	1.6125495764399247	BA.5.3.1	1.6125495764399247	1.0	1.728509	1.038602865243976	1.1132894307432049	0.1073190840787926	False
1.6959913	1.6125495764399247	BA.5.3.1	1.6125495764399247	1.0	1.728509	0.9811874280087636	1.051745214397868	0.05045089334537979	False
1.9157664	1.8109686698662009	BA.5.3.1	1.6125495764399247	1.1230468174903077	1.728509	1.1083346398543485	1.0578683286340576	0.0562558726042775	False
1.0	1.6125495764399247	BA.5.3.1	1.6125495764399247	1.0	1.728509	0.5785332908304208	0.6201359726302064	-0.4778165142941933	True
1.6623826	1.528721715203743	BA.5.2.1	1.71575091036753	0.8909928043554273	1.791302	0.9280303377096659	1.0874331040548104	0.08381996857585038	False
1.381166	1.528721715203743	BF.1	1.528721715203743	1.0	1.6623826	0.8308352120624939	0.9034777136111544	-0.10150383598219068	True
1.8042346	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	1.0072196648024734	1.0515714076546905	0.05028562413032117	False
2.1127496	2.0725375421503958	BA.5.2.1	1.71575091036753	1.2079478026949955	1.791302	1.179449138112948	1.019402330250617	0.019216504825269497	False
1.9499102	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	1.088543528673557	1.1364762729936777	0.12793248683223543	False
2.028437	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	1.1323813628299415	1.1822444550330966	0.16741471234949717	False
1.8993385	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	1.060311717398853	1.107001306846542	0.1016548342556513	False
1.7307775	1.6489728506842747	BA.5.2.1	1.71575091036753	0.9610793972016889	1.791302	0.9662120066856399	1.0496094579615298	0.04841815018226563	False
1.7511568	1.73967657399397	BA.5.2.1	1.71575091036753	1.0139447185963113	1.791302	0.9775888152863113	1.006599057651086	0.006577379189493545	False
2.0002284	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	1.1166338227724864	1.1658034904213062	0.15341054063864584	False
1.8534276	1.758362319164168	BA.5.2.1	1.71575091036753	1.0248354283475276	1.791302	1.0346818124470358	1.054064671313601	0.05265380621939025	False
1.7447118	1.6489728506842747	BA.5.2.1	1.71575091036753	0.9610793972016889	1.791302	0.9739908736773587	1.0580597486950718	0.056436805088313606	False
1.6845989	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	0.9404326573631917	0.9818435122608462	-0.018323339476062604	False
1.8413903	1.7509789518636898	BA.5.2.1	1.71575091036753	1.0205321420978373	1.791302	1.0279619516977037	1.051634742976253	0.050345851532720684	False
1.7556131	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	0.9800765588382082	1.0232330866861852	0.022967307239535786	False
1.8763915	1.73967657399397	BA.5.2.1	1.71575091036753	1.0139447185963113	1.791302	1.047501482162137	1.0785864039613744	0.07565129857673114	False
1.8241975	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	1.018364016787789	1.0632064881779604	0.061289330898241075	False
2.190925	2.0911144756374407	BA.5.2.1	1.71575091036753	1.218775093168684	1.791302	1.2230908021093039	1.047730779699248	0.04662666329711104	False
2.2220168	2.0911144756374407	BF.7	2.0911144756374407	1.0	2.190925	1.0141911749603478	1.0625993105053018	0.060718086159379306	False
1.7056321	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	0.9521745077044519	0.9941024012830847	-0.00591505823221535	False
1.7625439	1.71575091036753	BA.5.2.1	1.71575091036753	1.0	1.791302	0.9839456998317425	1.0272726007893807	0.026907329794535095	False
1.2626237	1.1489745935553901	BA.2.12.1	1.1489745935553901	1.0	1.2144918	1.039631309161577	1.0989135069496478	0.09432197073167435	False
1.2139949	1.1489745935553901	BA.2.12.1	1.1489745935553901	1.0	1.2144918	0.999590857673967	1.0565898556933369	0.05504660480603726	False
1.3012313	1.1489745935553901	BA.2.12.1	1.1489745935553901	1.0	1.2144918	1.0714204081081486	1.1325152943316756	0.12444108321249321	False
1.8466619	1.7328269020918126	BA.5.1.10	1.7328269020918126	1.0	1.8315302	1.0082617802316336	1.0656932309688691	0.06362550850166707	False
2.1992955	2.1109102883942965	BA.2.75	0.048918166925412364	43.151868131381384	2.0212743	1.0880737463490233	1.0418706621932925	0.04101781105250731	False
2.59434	0.0527331280890624	BA.2.75.5	0.04539633313106607	1.1616164666166735	2.06356	1.257215685514354	49.19753661528194	3.895843553449696	True
2.5129843	2.4455854440680156	BE.1.1.1	0.10670952622262643	22.918154832454494	2.0285597	1.238802239835485	1.0275593952750521	0.02718647133806082	False
2.596185	2.6250778050639165	BQ.1	2.4455854440680156	1.0733944346255722	2.5129843	1.0331083246321915	0.9889935433501512	-0.01106747584367658	False
2.4538324	2.6250778050639165	BQ.1.1	2.6250778050639165	1.0	2.596185	0.9451685453848627	0.9347655887632835	-0.06745948833079939	False
2.4110603	2.6250778050639165	BQ.1.1	2.6250778050639165	1.0	2.596185	0.9286935638253822	0.9184719383741444	-0.08504392637325807	False
2.4736028	2.6250778050639165	BQ.1.1	2.6250778050639165	1.0	2.596185	0.9527837191879623	0.9422969464860382	-0.059434824264926044	False
2.4564588	2.4455854440680156	BQ.1	2.4455854440680156	1.0	2.5129843	0.9775066242952652	1.0044461157382003	0.004436260965132216	False
2.417182	2.4455854440680156	BQ.1	2.4455854440680156	1.0	2.5129843	0.9618770797732402	0.9883858304207237	-0.011682140845872994	False
2.3945587	2.4455854440680156	BQ.1	2.4455854440680156	1.0	2.5129843	0.9528745165658219	0.9791351620153835	-0.021085584678470132	False
2.4682207	2.4455854440680156	BQ.1	2.4455854440680156	1.0	2.5129843	0.9821870753430493	1.0092555571864759	0.009212986989383571	False
2.4502845	2.4455854440680156	BQ.1	2.4455854440680156	1.0	2.5129843	0.9750496650536178	1.0019214441856377	0.0019196005729798674	False
2.4796314	2.445588081927001	BQ.1	2.4455854440680156	1.00000107862066	2.5129843	0.9867277722347888	1.0139202993032967	0.013824301787219788	False
2.25831	2.445588081927001	BQ.1	2.4455854440680156	1.00000107862066	2.5129843	0.8986566290923504	0.9234220663279339	-0.07966887237006667	False
1.2550067	1.2825345755011295	BA.2					0.978536348238118	-0.021697345939544636	False
